deploy_ts,pod_name,workload_type,scheduler
1779079120.823522435,mongo-workload-9,mongo,default-scheduler
1779079126.055200399,postgre-workload-9,postgre,default-scheduler
1779079131.268807238,fusion-workload-9,fusion,default-scheduler
1779079136.503576764,fusion-v2-workload-9,fusion-v2,default-scheduler
1779079141.746586915,mongo-workload-10,mongo,default-scheduler
1779079146.993043226,postgre-workload-10,postgre,default-scheduler
1779079152.225105724,fusion-workload-10,fusion,default-scheduler
1779079157.456467433,fusion-v2-workload-10,fusion-v2,default-scheduler
1779079162.695430887,mongo-workload-11,mongo,default-scheduler
1779079167.922353990,postgre-workload-11,postgre,default-scheduler
1779079173.143986888,fusion-workload-11,fusion,default-scheduler
1779079178.359256373,fusion-v2-workload-11,fusion-v2,default-scheduler
1779079183.613960265,mongo-workload-12,mongo,default-scheduler
1779079188.828105180,postgre-workload-12,postgre,default-scheduler
1779079194.060216118,fusion-workload-12,fusion,default-scheduler
1779079199.295408959,fusion-v2-workload-12,fusion-v2,default-scheduler
1779079204.518760079,mongo-workload-13,mongo,default-scheduler
1779079209.748663108,postgre-workload-13,postgre,default-scheduler
1779079214.979497319,fusion-workload-13,fusion,default-scheduler
1779079220.206445311,fusion-v2-workload-13,fusion-v2,default-scheduler
1779079225.441949833,mongo-workload-14,mongo,default-scheduler
1779079230.666432383,postgre-workload-14,postgre,default-scheduler
1779079235.876665341,fusion-workload-14,fusion,default-scheduler
1779079241.103979100,fusion-v2-workload-14,fusion-v2,default-scheduler
1779079246.350483417,mongo-workload-15,mongo,default-scheduler
1779079251.582511772,postgre-workload-15,postgre,default-scheduler
1779079256.803946331,fusion-workload-15,fusion,default-scheduler
1779079262.014972836,fusion-v2-workload-15,fusion-v2,default-scheduler
1779079267.333591160,mongo-workload-16,mongo,default-scheduler
1779079272.560561874,postgre-workload-16,postgre,default-scheduler
1779079277.785965593,fusion-workload-16,fusion,default-scheduler
1779079283.014930860,fusion-v2-workload-16,fusion-v2,default-scheduler
1779079288.247949374,mongo-workload-17,mongo,default-scheduler
1779079293.460104546,postgre-workload-17,postgre,default-scheduler
1779079298.674785566,fusion-workload-17,fusion,default-scheduler
1779079303.905265055,fusion-v2-workload-17,fusion-v2,default-scheduler
1779079309.136552118,mongo-workload-18,mongo,default-scheduler
1779079314.358925498,postgre-workload-18,postgre,default-scheduler
1779079319.584522824,fusion-workload-18,fusion,default-scheduler
1779079324.801921372,fusion-v2-workload-18,fusion-v2,default-scheduler
1779079330.021438538,mongo-workload-19,mongo,default-scheduler
1779079335.248019914,postgre-workload-19,postgre,default-scheduler
1779079340.474904298,fusion-workload-19,fusion,default-scheduler
1779079345.779556055,fusion-v2-workload-19,fusion-v2,default-scheduler
1779079351.010612968,mongo-workload-20,mongo,default-scheduler
1779079356.236886162,postgre-workload-20,postgre,default-scheduler
1779079361.491865704,fusion-workload-20,fusion,default-scheduler
1779079366.721195855,fusion-v2-workload-20,fusion-v2,default-scheduler
1779079371.951690879,mongo-workload-21,mongo,default-scheduler
1779079377.167105671,postgre-workload-21,postgre,default-scheduler
1779079382.389524822,fusion-workload-21,fusion,default-scheduler
1779079387.607268027,fusion-v2-workload-21,fusion-v2,default-scheduler
1779079392.824158025,mongo-workload-22,mongo,default-scheduler
1779079398.072857378,postgre-workload-22,postgre,default-scheduler
1779079403.312280028,fusion-workload-22,fusion,default-scheduler
1779079408.557133767,fusion-v2-workload-22,fusion-v2,default-scheduler
1779079413.784646732,mongo-workload-23,mongo,default-scheduler
1779079419.007208070,postgre-workload-23,postgre,default-scheduler
1779079424.235004563,fusion-workload-23,fusion,default-scheduler
1779079429.464816408,fusion-v2-workload-23,fusion-v2,default-scheduler
1779079434.724544130,mongo-workload-24,mongo,default-scheduler
1779079439.948647376,postgre-workload-24,postgre,default-scheduler
1779079445.181138600,fusion-workload-24,fusion,default-scheduler
1779079450.399221538,fusion-v2-workload-24,fusion-v2,default-scheduler
1779079455.610540068,mongo-workload-25,mongo,default-scheduler
1779079460.854275461,postgre-workload-25,postgre,default-scheduler
1779079466.079185370,fusion-workload-25,fusion,default-scheduler
1779079471.358096377,fusion-v2-workload-25,fusion-v2,default-scheduler
1779079476.577098943,mongo-workload-26,mongo,default-scheduler
1779079481.819479224,postgre-workload-26,postgre,default-scheduler
1779079487.047143006,fusion-workload-26,fusion,default-scheduler
1779079492.304777820,fusion-v2-workload-26,fusion-v2,default-scheduler
1779079497.528486754,mongo-workload-27,mongo,default-scheduler
1779079502.747592530,postgre-workload-27,postgre,default-scheduler
1779079507.985629408,fusion-workload-27,fusion,default-scheduler
1779079513.208358559,fusion-v2-workload-27,fusion-v2,default-scheduler
1779079518.432136346,mongo-workload-28,mongo,default-scheduler
1779079523.671961454,postgre-workload-28,postgre,default-scheduler
1779079528.934314511,fusion-workload-28,fusion,default-scheduler
1779079534.197478048,fusion-v2-workload-28,fusion-v2,default-scheduler
1779079539.450115690,mongo-workload-29,mongo,default-scheduler
1779079544.706573881,postgre-workload-29,postgre,default-scheduler
1779079549.935401190,fusion-workload-29,fusion,default-scheduler
1779079555.178868501,fusion-v2-workload-29,fusion-v2,default-scheduler
1779079560.402951679,mongo-workload-30,mongo,default-scheduler
1779079565.623638126,postgre-workload-30,postgre,default-scheduler
1779079570.841065314,fusion-workload-30,fusion,default-scheduler
1779079576.055970204,fusion-v2-workload-30,fusion-v2,default-scheduler
1779079581.287578761,mongo-workload-31,mongo,default-scheduler
1779079586.528401714,postgre-workload-31,postgre,default-scheduler
1779079591.765427488,fusion-workload-31,fusion,default-scheduler
1779079597.006719774,fusion-v2-workload-31,fusion-v2,default-scheduler
1779079602.242506779,mongo-workload-32,mongo,default-scheduler
1779079607.476322458,postgre-workload-32,postgre,default-scheduler
1779079612.715926625,fusion-workload-32,fusion,default-scheduler
1779079617.968087192,fusion-v2-workload-32,fusion-v2,default-scheduler
1779079623.190608278,mongo-workload-33,mongo,default-scheduler
1779079628.427726263,postgre-workload-33,postgre,default-scheduler
1779079633.678229668,fusion-workload-33,fusion,default-scheduler
1779079638.915177793,fusion-v2-workload-33,fusion-v2,default-scheduler
1779079644.159094780,mongo-workload-34,mongo,default-scheduler
1779079649.422190204,postgre-workload-34,postgre,default-scheduler
1779079654.662653757,fusion-workload-34,fusion,default-scheduler
1779079659.873733946,fusion-v2-workload-34,fusion-v2,default-scheduler
1779079665.119360188,mongo-workload-35,mongo,default-scheduler
1779079670.348584149,postgre-workload-35,postgre,default-scheduler
1779079675.565145685,fusion-workload-35,fusion,default-scheduler
1779079680.785111644,fusion-v2-workload-35,fusion-v2,default-scheduler
1779079686.013666322,mongo-workload-36,mongo,default-scheduler
1779079691.236659594,postgre-workload-36,postgre,default-scheduler
1779079696.438487806,fusion-workload-36,fusion,default-scheduler
1779079701.676354680,fusion-v2-workload-36,fusion-v2,default-scheduler
1779079706.922814834,mongo-workload-37,mongo,default-scheduler
1779079712.151666067,postgre-workload-37,postgre,default-scheduler
1779079717.391975033,fusion-workload-37,fusion,default-scheduler
1779079722.610671263,fusion-v2-workload-37,fusion-v2,default-scheduler
1779079727.820502401,mongo-workload-38,mongo,default-scheduler
1779079733.060110914,postgre-workload-38,postgre,default-scheduler
1779079738.291346232,fusion-workload-38,fusion,default-scheduler
1779079743.574675205,fusion-v2-workload-38,fusion-v2,default-scheduler
1779079748.812187571,mongo-workload-39,mongo,default-scheduler
1779079754.039525096,postgre-workload-39,postgre,default-scheduler
1779079759.301671321,fusion-workload-39,fusion,default-scheduler
1779079764.552660444,fusion-v2-workload-39,fusion-v2,default-scheduler
1779079769.795037595,mongo-workload-40,mongo,default-scheduler
1779079775.013888054,postgre-workload-40,postgre,default-scheduler
1779079780.258614889,fusion-workload-40,fusion,default-scheduler
1779079785.498728628,fusion-v2-workload-40,fusion-v2,default-scheduler
1779079790.720997475,mongo-workload-41,mongo,default-scheduler
1779079795.958962805,postgre-workload-41,postgre,default-scheduler
1779079801.197673745,fusion-workload-41,fusion,default-scheduler
1779079806.440044471,fusion-v2-workload-41,fusion-v2,default-scheduler
1779079811.671039321,mongo-workload-42,mongo,default-scheduler
1779079816.910301946,postgre-workload-42,postgre,default-scheduler
1779079822.142852763,fusion-workload-42,fusion,default-scheduler
1779079827.365001363,fusion-v2-workload-42,fusion-v2,default-scheduler
1779079832.578882758,mongo-workload-43,mongo,default-scheduler
1779079837.820444768,postgre-workload-43,postgre,default-scheduler
1779079843.069992496,fusion-workload-43,fusion,default-scheduler
1779079848.300288839,fusion-v2-workload-43,fusion-v2,default-scheduler
1779079853.539996967,mongo-workload-44,mongo,default-scheduler
1779079858.766870804,postgre-workload-44,postgre,default-scheduler
1779079863.994861490,fusion-workload-44,fusion,default-scheduler
1779079869.254711415,fusion-v2-workload-44,fusion-v2,default-scheduler
1779079874.487123616,mongo-workload-45,mongo,default-scheduler
1779079879.707559442,postgre-workload-45,postgre,default-scheduler
1779079884.939126114,fusion-workload-45,fusion,default-scheduler
1779079890.157545068,fusion-v2-workload-45,fusion-v2,default-scheduler
1779079895.398086267,mongo-workload-46,mongo,default-scheduler
1779079900.628146890,postgre-workload-46,postgre,default-scheduler
1779079905.851155829,fusion-workload-46,fusion,default-scheduler
1779079911.071449298,fusion-v2-workload-46,fusion-v2,default-scheduler
1779079916.285745208,mongo-workload-47,mongo,default-scheduler
1779079921.518889897,postgre-workload-47,postgre,default-scheduler
1779079926.746577172,fusion-workload-47,fusion,default-scheduler
1779079931.964709211,fusion-v2-workload-47,fusion-v2,default-scheduler
1779079937.191241813,mongo-workload-48,mongo,default-scheduler
1779079942.425680361,postgre-workload-48,postgre,default-scheduler
1779079947.701996913,fusion-workload-48,fusion,default-scheduler
1779079952.916540539,fusion-v2-workload-48,fusion-v2,default-scheduler
1779079958.148035563,mongo-workload-49,mongo,default-scheduler
1779079963.364374666,postgre-workload-49,postgre,default-scheduler
1779079968.583584049,fusion-workload-49,fusion,default-scheduler
1779079973.837249456,fusion-v2-workload-49,fusion-v2,default-scheduler
1779079979.068786406,mongo-workload-50,mongo,default-scheduler
1779079984.303404596,postgre-workload-50,postgre,default-scheduler
1779079989.556786830,fusion-workload-50,fusion,default-scheduler
1779079994.780164395,fusion-v2-workload-50,fusion-v2,default-scheduler
