deploy_ts,pod_name,workload_type,scheduler
1779115806.573032143,fusion-workload-11,fusion,dqn-scheduler
1779115811.823108747,cpu-workload-11,cpu,dqn-scheduler
1779115817.077444072,mongo-workload-12,mongo,dqn-scheduler
1779115822.318148993,postgre-workload-12,postgre,dqn-scheduler
1779115827.562774232,fusion-workload-12,fusion,dqn-scheduler
1779115832.836441537,cpu-workload-12,cpu,dqn-scheduler
1779115838.066614084,mongo-workload-13,mongo,dqn-scheduler
1779115843.288925397,postgre-workload-13,postgre,dqn-scheduler
1779115848.533589037,fusion-workload-13,fusion,dqn-scheduler
1779115853.778905510,cpu-workload-13,cpu,dqn-scheduler
1779115858.997232413,mongo-workload-14,mongo,dqn-scheduler
1779115864.221866896,postgre-workload-14,postgre,dqn-scheduler
1779115869.435782109,fusion-workload-14,fusion,dqn-scheduler
1779115874.673393390,cpu-workload-14,cpu,dqn-scheduler
1779115879.897318511,mongo-workload-15,mongo,dqn-scheduler
1779115885.120545464,postgre-workload-15,postgre,dqn-scheduler
1779115890.353335738,fusion-workload-15,fusion,dqn-scheduler
1779115895.568270638,cpu-workload-15,cpu,dqn-scheduler
1779115900.801897837,mongo-workload-16,mongo,dqn-scheduler
1779115906.015803438,postgre-workload-16,postgre,dqn-scheduler
1779115911.238049574,fusion-workload-16,fusion,dqn-scheduler
1779115916.486176418,cpu-workload-16,cpu,dqn-scheduler
1779115921.713603099,mongo-workload-17,mongo,dqn-scheduler
1779115926.947727513,postgre-workload-17,postgre,dqn-scheduler
1779115932.177419821,fusion-workload-17,fusion,dqn-scheduler
1779115937.416152055,cpu-workload-17,cpu,dqn-scheduler
1779115942.646133622,mongo-workload-18,mongo,dqn-scheduler
1779115947.882703437,postgre-workload-18,postgre,dqn-scheduler
1779115953.107954175,fusion-workload-18,fusion,dqn-scheduler
1779115958.328784984,cpu-workload-18,cpu,dqn-scheduler
1779115963.557209546,mongo-workload-19,mongo,dqn-scheduler
1779115968.777276204,postgre-workload-19,postgre,dqn-scheduler
1779115974.010028369,fusion-workload-19,fusion,dqn-scheduler
1779115979.247957801,cpu-workload-19,cpu,dqn-scheduler
1779115984.476514482,mongo-workload-20,mongo,dqn-scheduler
1779115989.699235058,postgre-workload-20,postgre,dqn-scheduler
1779115994.954779113,fusion-workload-20,fusion,dqn-scheduler
1779116000.181703344,cpu-workload-20,cpu,dqn-scheduler
1779116005.398143823,mongo-workload-21,mongo,dqn-scheduler
1779116010.616007897,postgre-workload-21,postgre,dqn-scheduler
1779116015.841659167,fusion-workload-21,fusion,dqn-scheduler
1779116021.094092116,cpu-workload-21,cpu,dqn-scheduler
1779116026.317479387,mongo-workload-22,mongo,dqn-scheduler
1779116031.540596439,postgre-workload-22,postgre,dqn-scheduler
1779116036.762224959,fusion-workload-22,fusion,dqn-scheduler
1779116041.973522864,cpu-workload-22,cpu,dqn-scheduler
1779116047.212005883,mongo-workload-23,mongo,dqn-scheduler
1779116052.438795664,postgre-workload-23,postgre,dqn-scheduler
1779116057.656794819,fusion-workload-23,fusion,dqn-scheduler
1779116062.882848343,cpu-workload-23,cpu,dqn-scheduler
1779116068.114260283,mongo-workload-24,mongo,dqn-scheduler
1779116073.334556659,postgre-workload-24,postgre,dqn-scheduler
1779116078.554255741,fusion-workload-24,fusion,dqn-scheduler
1779116083.783077971,cpu-workload-24,cpu,dqn-scheduler
1779116089.012689655,mongo-workload-25,mongo,dqn-scheduler
1779116094.236917836,postgre-workload-25,postgre,dqn-scheduler
1779116099.478102208,fusion-workload-25,fusion,dqn-scheduler
1779116104.714281601,cpu-workload-25,cpu,dqn-scheduler
1779116109.933107156,mongo-workload-26,mongo,dqn-scheduler
1779116115.172380914,postgre-workload-26,postgre,dqn-scheduler
1779116120.391509546,fusion-workload-26,fusion,dqn-scheduler
1779116125.619608192,cpu-workload-26,cpu,dqn-scheduler
1779116130.842268388,mongo-workload-27,mongo,dqn-scheduler
1779116136.079901834,postgre-workload-27,postgre,dqn-scheduler
1779116141.308712863,fusion-workload-27,fusion,dqn-scheduler
1779116146.554686886,cpu-workload-27,cpu,dqn-scheduler
1779116151.800944049,mongo-workload-28,mongo,dqn-scheduler
1779116157.059747505,postgre-workload-28,postgre,dqn-scheduler
1779116162.296300799,fusion-workload-28,fusion,dqn-scheduler
1779116167.544386659,cpu-workload-28,cpu,dqn-scheduler
1779116172.802274781,mongo-workload-29,mongo,dqn-scheduler
1779116178.047497987,postgre-workload-29,postgre,dqn-scheduler
1779116183.269313713,fusion-workload-29,fusion,dqn-scheduler
1779116188.499369902,cpu-workload-29,cpu,dqn-scheduler
1779116193.733965907,mongo-workload-30,mongo,dqn-scheduler
1779116198.949155576,postgre-workload-30,postgre,dqn-scheduler
1779116204.188327865,fusion-workload-30,fusion,dqn-scheduler
1779116209.415485789,cpu-workload-30,cpu,dqn-scheduler
1779116214.679660941,mongo-workload-31,mongo,dqn-scheduler
1779116219.909970739,postgre-workload-31,postgre,dqn-scheduler
1779116225.153455686,fusion-workload-31,fusion,dqn-scheduler
1779116230.365585941,cpu-workload-31,cpu,dqn-scheduler
1779116235.597710791,mongo-workload-32,mongo,dqn-scheduler
1779116240.828424732,postgre-workload-32,postgre,dqn-scheduler
1779116246.064066771,fusion-workload-32,fusion,dqn-scheduler
1779116251.364698313,cpu-workload-32,cpu,dqn-scheduler
1779116256.596294598,mongo-workload-33,mongo,dqn-scheduler
1779116261.826642936,postgre-workload-33,postgre,dqn-scheduler
1779116267.055237865,fusion-workload-33,fusion,dqn-scheduler
1779116272.277329597,cpu-workload-33,cpu,dqn-scheduler
1779116277.484412543,mongo-workload-34,mongo,dqn-scheduler
1779116282.726782072,postgre-workload-34,postgre,dqn-scheduler
1779116287.951027785,fusion-workload-34,fusion,dqn-scheduler
1779116293.175716914,cpu-workload-34,cpu,dqn-scheduler
1779116298.394704078,mongo-workload-35,mongo,dqn-scheduler
1779116303.635911965,postgre-workload-35,postgre,dqn-scheduler
1779116308.876900173,fusion-workload-35,fusion,dqn-scheduler
1779116314.097305375,cpu-workload-35,cpu,dqn-scheduler
1779116319.328557340,mongo-workload-36,mongo,dqn-scheduler
1779116324.555517018,postgre-workload-36,postgre,dqn-scheduler
1779116329.793368624,fusion-workload-36,fusion,dqn-scheduler
1779116335.032469033,cpu-workload-36,cpu,dqn-scheduler
1779116340.238185294,mongo-workload-37,mongo,dqn-scheduler
1779116345.472154028,postgre-workload-37,postgre,dqn-scheduler
1779116350.696246679,fusion-workload-37,fusion,dqn-scheduler
1779116355.940203224,cpu-workload-37,cpu,dqn-scheduler
1779116361.160972606,mongo-workload-38,mongo,dqn-scheduler
1779116366.388536959,postgre-workload-38,postgre,dqn-scheduler
1779116371.675572439,fusion-workload-38,fusion,dqn-scheduler
1779116376.945020044,cpu-workload-38,cpu,dqn-scheduler
1779116382.176151107,mongo-workload-39,mongo,dqn-scheduler
1779116387.410536718,postgre-workload-39,postgre,dqn-scheduler
1779116392.651545330,fusion-workload-39,fusion,dqn-scheduler
1779116397.890589870,cpu-workload-39,cpu,dqn-scheduler
1779116403.118911768,mongo-workload-40,mongo,dqn-scheduler
1779116408.374504815,postgre-workload-40,postgre,dqn-scheduler
1779116413.640361203,fusion-workload-40,fusion,dqn-scheduler
1779116418.868212694,cpu-workload-40,cpu,dqn-scheduler
1779116424.097043827,mongo-workload-41,mongo,dqn-scheduler
1779116429.309001769,postgre-workload-41,postgre,dqn-scheduler
1779116434.551075081,fusion-workload-41,fusion,dqn-scheduler
1779116439.792601149,cpu-workload-41,cpu,dqn-scheduler
1779116445.032223696,mongo-workload-42,mongo,dqn-scheduler
1779116450.264374965,postgre-workload-42,postgre,dqn-scheduler
1779116455.472937049,fusion-workload-42,fusion,dqn-scheduler
1779116460.691680423,cpu-workload-42,cpu,dqn-scheduler
1779116465.907450011,mongo-workload-43,mongo,dqn-scheduler
1779116471.181683841,postgre-workload-43,postgre,dqn-scheduler
1779116476.406313848,fusion-workload-43,fusion,dqn-scheduler
1779116481.647193497,cpu-workload-43,cpu,dqn-scheduler
1779116486.877511637,mongo-workload-44,mongo,dqn-scheduler
1779116492.097070905,postgre-workload-44,postgre,dqn-scheduler
1779116497.341975580,fusion-workload-44,fusion,dqn-scheduler
1779116502.569728040,cpu-workload-44,cpu,dqn-scheduler
1779116507.797055895,mongo-workload-45,mongo,dqn-scheduler
1779116513.022717292,postgre-workload-45,postgre,dqn-scheduler
1779116518.242417678,fusion-workload-45,fusion,dqn-scheduler
1779116523.464704968,cpu-workload-45,cpu,dqn-scheduler
1779116528.727958674,mongo-workload-46,mongo,dqn-scheduler
1779116533.956604773,postgre-workload-46,postgre,dqn-scheduler
1779116539.392896426,fusion-workload-46,fusion,dqn-scheduler
1779116544.603931463,cpu-workload-46,cpu,dqn-scheduler
1779116549.828672457,mongo-workload-47,mongo,dqn-scheduler
1779116555.053986458,postgre-workload-47,postgre,dqn-scheduler
1779116560.277381558,fusion-workload-47,fusion,dqn-scheduler
1779116565.499113805,cpu-workload-47,cpu,dqn-scheduler
1779116570.741424241,mongo-workload-48,mongo,dqn-scheduler
1779116575.968189467,postgre-workload-48,postgre,dqn-scheduler
1779116581.200968120,fusion-workload-48,fusion,dqn-scheduler
1779116586.470680318,cpu-workload-48,cpu,dqn-scheduler
1779116591.701816144,mongo-workload-49,mongo,dqn-scheduler
1779116596.933742768,postgre-workload-49,postgre,dqn-scheduler
1779116602.152242445,fusion-workload-49,fusion,dqn-scheduler
1779116607.391844324,cpu-workload-49,cpu,dqn-scheduler
1779116612.615647644,mongo-workload-50,mongo,dqn-scheduler
1779116617.843968240,postgre-workload-50,postgre,dqn-scheduler
1779116623.077579624,fusion-workload-50,fusion,dqn-scheduler
1779116628.290586780,cpu-workload-50,cpu,dqn-scheduler
