deploy_ts,pod_name,workload_type,scheduler
1779107432.609247230,fusion-workload-14,fusion,dqn-scheduler
1779107435.862539936,fusion-v2-workload-14,fusion-v2,dqn-scheduler
1779107441.107898841,mongo-workload-15,mongo,dqn-scheduler
1779107445.355609042,postgre-workload-15,postgre,dqn-scheduler
1779107449.601277388,fusion-workload-15,fusion,dqn-scheduler
1779107454.852179619,fusion-v2-workload-15,fusion-v2,dqn-scheduler
1779107460.087367372,mongo-workload-16,mongo,dqn-scheduler
1779107464.317719785,postgre-workload-16,postgre,dqn-scheduler
1779107467.571256415,fusion-workload-16,fusion,dqn-scheduler
1779107471.837548210,fusion-v2-workload-16,fusion-v2,dqn-scheduler
1779107476.099279281,mongo-workload-17,mongo,dqn-scheduler
1779107479.364301051,postgre-workload-17,postgre,dqn-scheduler
1779107485.611074718,fusion-workload-17,fusion,dqn-scheduler
1779107488.853140249,fusion-v2-workload-17,fusion-v2,dqn-scheduler
1779107492.091351214,mongo-workload-18,mongo,dqn-scheduler
1779107496.341944141,postgre-workload-18,postgre,dqn-scheduler
1779107500.588043920,fusion-workload-18,fusion,dqn-scheduler
1779107506.851263156,fusion-v2-workload-18,fusion-v2,dqn-scheduler
1779107509.119689304,mongo-workload-19,mongo,dqn-scheduler
1779107515.360496726,postgre-workload-19,postgre,dqn-scheduler
1779107520.622719117,fusion-workload-19,fusion,dqn-scheduler
1779107524.875147479,fusion-v2-workload-19,fusion-v2,dqn-scheduler
1779107529.130130921,mongo-workload-20,mongo,dqn-scheduler
1779107534.396183768,postgre-workload-20,postgre,dqn-scheduler
1779107539.634429645,fusion-workload-20,fusion,dqn-scheduler
1779107543.879975284,fusion-v2-workload-20,fusion-v2,dqn-scheduler
1779107547.128305721,mongo-workload-21,mongo,dqn-scheduler
1779107552.391136134,postgre-workload-21,postgre,dqn-scheduler
1779107556.638986752,fusion-workload-21,fusion,dqn-scheduler
1779107560.894461066,fusion-v2-workload-21,fusion-v2,dqn-scheduler
1779107564.150482370,mongo-workload-22,mongo,dqn-scheduler
1779107569.401416378,postgre-workload-22,postgre,dqn-scheduler
1779107573.666533631,fusion-workload-22,fusion,dqn-scheduler
1779107578.923287534,fusion-v2-workload-22,fusion-v2,dqn-scheduler
1779107583.172054472,mongo-workload-23,mongo,dqn-scheduler
1779107587.415961330,postgre-workload-23,postgre,dqn-scheduler
1779107591.671132567,fusion-workload-23,fusion,dqn-scheduler
1779107595.911360928,fusion-v2-workload-23,fusion-v2,dqn-scheduler
1779107601.170085316,mongo-workload-24,mongo,dqn-scheduler
1779107604.414897686,postgre-workload-24,postgre,dqn-scheduler
1779107609.657518447,fusion-workload-24,fusion,dqn-scheduler
1779107614.913084620,fusion-v2-workload-24,fusion-v2,dqn-scheduler
1779107620.160687849,mongo-workload-25,mongo,dqn-scheduler
1779107625.392238677,postgre-workload-25,postgre,dqn-scheduler
1779107630.636509319,fusion-workload-25,fusion,dqn-scheduler
1779107635.880922625,fusion-v2-workload-25,fusion-v2,dqn-scheduler
1779107640.140186737,mongo-workload-26,mongo,dqn-scheduler
1779107643.383538435,postgre-workload-26,postgre,dqn-scheduler
1779107647.640504925,fusion-workload-26,fusion,dqn-scheduler
1779107653.897507424,fusion-v2-workload-26,fusion-v2,dqn-scheduler
1779107658.174419379,mongo-workload-27,mongo,dqn-scheduler
1779107664.440904216,postgre-workload-27,postgre,dqn-scheduler
1779107669.693846761,fusion-workload-27,fusion,dqn-scheduler
1779107674.928461462,fusion-v2-workload-27,fusion-v2,dqn-scheduler
1779107680.174368764,mongo-workload-28,mongo,dqn-scheduler
1779107685.429524860,postgre-workload-28,postgre,dqn-scheduler
1779107689.688590862,fusion-workload-28,fusion,dqn-scheduler
1779107694.937383374,fusion-v2-workload-28,fusion-v2,dqn-scheduler
1779107699.195158379,mongo-workload-29,mongo,dqn-scheduler
1779107704.448993899,postgre-workload-29,postgre,dqn-scheduler
1779107709.695675879,fusion-workload-29,fusion,dqn-scheduler
1779107712.932244603,fusion-v2-workload-29,fusion-v2,dqn-scheduler
1779107718.176951957,mongo-workload-30,mongo,dqn-scheduler
1779107723.416130149,postgre-workload-30,postgre,dqn-scheduler
1779107726.666991163,fusion-workload-30,fusion,dqn-scheduler
1779107733.917503990,fusion-v2-workload-30,fusion-v2,dqn-scheduler
1779107739.181069355,mongo-workload-31,mongo,dqn-scheduler
1779107744.436679520,postgre-workload-31,postgre,dqn-scheduler
1779107749.693378060,fusion-workload-31,fusion,dqn-scheduler
1779107753.927397336,fusion-v2-workload-31,fusion-v2,dqn-scheduler
1779107759.204398087,mongo-workload-32,mongo,dqn-scheduler
1779107763.454612708,postgre-workload-32,postgre,dqn-scheduler
1779107769.711883648,fusion-workload-32,fusion,dqn-scheduler
1779107773.955570587,fusion-v2-workload-32,fusion-v2,dqn-scheduler
1779107779.210402403,mongo-workload-33,mongo,dqn-scheduler
1779107783.460223987,postgre-workload-33,postgre,dqn-scheduler
1779107786.706301262,fusion-workload-33,fusion,dqn-scheduler
1779107790.956309183,fusion-v2-workload-33,fusion-v2,dqn-scheduler
1779107795.191858416,mongo-workload-34,mongo,dqn-scheduler
1779107800.463343065,postgre-workload-34,postgre,dqn-scheduler
1779107805.737974063,fusion-workload-34,fusion,dqn-scheduler
1779107811.001521749,fusion-v2-workload-34,fusion-v2,dqn-scheduler
1779107816.249775315,mongo-workload-35,mongo,dqn-scheduler
1779107820.517154679,postgre-workload-35,postgre,dqn-scheduler
1779107825.778107275,fusion-workload-35,fusion,dqn-scheduler
1779107832.046309824,fusion-v2-workload-35,fusion-v2,dqn-scheduler
1779107835.308061573,mongo-workload-36,mongo,dqn-scheduler
1779107838.574457362,postgre-workload-36,postgre,dqn-scheduler
1779107842.828166459,fusion-workload-36,fusion,dqn-scheduler
1779107848.088651433,fusion-v2-workload-36,fusion-v2,dqn-scheduler
1779107853.343438577,mongo-workload-37,mongo,dqn-scheduler
1779107857.612053933,postgre-workload-37,postgre,dqn-scheduler
1779107862.881196313,fusion-workload-37,fusion,dqn-scheduler
1779107867.152589255,fusion-v2-workload-37,fusion-v2,dqn-scheduler
1779107871.433481031,mongo-workload-38,mongo,dqn-scheduler
1779107875.679997328,postgre-workload-38,postgre,dqn-scheduler
1779107880.957222786,fusion-workload-38,fusion,dqn-scheduler
1779107885.213805056,fusion-v2-workload-38,fusion-v2,dqn-scheduler
1779107890.528713880,mongo-workload-39,mongo,dqn-scheduler
1779107894.796054583,postgre-workload-39,postgre,dqn-scheduler
1779107899.032305437,fusion-workload-39,fusion,dqn-scheduler
1779107903.303178485,fusion-v2-workload-39,fusion-v2,dqn-scheduler
1779107907.543007306,mongo-workload-40,mongo,dqn-scheduler
1779107912.799867498,postgre-workload-40,postgre,dqn-scheduler
1779107919.055580121,fusion-workload-40,fusion,dqn-scheduler
1779107923.315100899,fusion-v2-workload-40,fusion-v2,dqn-scheduler
1779107927.560870626,mongo-workload-41,mongo,dqn-scheduler
1779107930.806408067,postgre-workload-41,postgre,dqn-scheduler
1779107933.078761164,fusion-workload-41,fusion,dqn-scheduler
1779107938.341672364,fusion-v2-workload-41,fusion-v2,dqn-scheduler
1779107943.575765733,mongo-workload-42,mongo,dqn-scheduler
1779107947.820498860,postgre-workload-42,postgre,dqn-scheduler
1779107952.108709783,fusion-workload-42,fusion,dqn-scheduler
1779107957.368022112,fusion-v2-workload-42,fusion-v2,dqn-scheduler
1779107961.673085139,mongo-workload-43,mongo,dqn-scheduler
1779107965.947686121,postgre-workload-43,postgre,dqn-scheduler
1779107972.196473165,fusion-workload-43,fusion,dqn-scheduler
1779107977.452171843,fusion-v2-workload-43,fusion-v2,dqn-scheduler
1779107981.728993957,mongo-workload-44,mongo,dqn-scheduler
1779107986.993369887,postgre-workload-44,postgre,dqn-scheduler
1779107991.255557595,fusion-workload-44,fusion,dqn-scheduler
1779107997.512613911,fusion-v2-workload-44,fusion-v2,dqn-scheduler
1779108001.777500437,mongo-workload-45,mongo,dqn-scheduler
1779108008.035780234,postgre-workload-45,postgre,dqn-scheduler
1779108013.298203283,fusion-workload-45,fusion,dqn-scheduler
1779108016.568022749,fusion-v2-workload-45,fusion-v2,dqn-scheduler
1779108021.885171560,mongo-workload-46,mongo,dqn-scheduler
1779108027.157922453,postgre-workload-46,postgre,dqn-scheduler
1779108032.424070669,fusion-workload-46,fusion,dqn-scheduler
1779108036.704077314,fusion-v2-workload-46,fusion-v2,dqn-scheduler
1779108041.978791214,mongo-workload-47,mongo,dqn-scheduler
1779108045.247693913,postgre-workload-47,postgre,dqn-scheduler
1779108050.523491693,fusion-workload-47,fusion,dqn-scheduler
1779108056.755891435,fusion-v2-workload-47,fusion-v2,dqn-scheduler
1779108060.990762919,mongo-workload-48,mongo,dqn-scheduler
1779108065.238138479,postgre-workload-48,postgre,dqn-scheduler
1779108070.481005839,fusion-workload-48,fusion,dqn-scheduler
1779108074.723063815,fusion-v2-workload-48,fusion-v2,dqn-scheduler
1779108079.980911629,mongo-workload-49,mongo,dqn-scheduler
1779108083.219213182,postgre-workload-49,postgre,dqn-scheduler
1779108090.467209967,fusion-workload-49,fusion,dqn-scheduler
1779108093.735136686,fusion-v2-workload-49,fusion-v2,dqn-scheduler
1779108097.010034370,mongo-workload-50,mongo,dqn-scheduler
1779108100.276677394,postgre-workload-50,postgre,dqn-scheduler
1779108103.527383681,fusion-workload-50,fusion,dqn-scheduler
1779108108.772416944,fusion-v2-workload-50,fusion-v2,dqn-scheduler
