deploy_ts,pod_name,workload_type,scheduler
1779082030.147306783,mongo-workload-76,mongo,default-scheduler
1779082035.373247364,postgre-workload-77,postgre,default-scheduler
1779082040.589189812,fusion-workload-78,fusion,default-scheduler
1779082045.815697819,fusion-workload-79,fusion,default-scheduler
1779082051.050439082,fusion-workload-80,fusion,default-scheduler
1779082056.276806302,fusion-workload-81,fusion,default-scheduler
1779082061.520591621,fusion-v2-workload-82,fusion-v2,default-scheduler
1779082066.747224258,mongo-workload-83,mongo,default-scheduler
1779082071.987973160,postgre-workload-84,postgre,default-scheduler
1779082077.209771404,fusion-workload-85,fusion,default-scheduler
1779082082.436506748,fusion-workload-86,fusion,default-scheduler
1779082087.664681697,fusion-workload-87,fusion,default-scheduler
1779082092.884602644,fusion-workload-88,fusion,default-scheduler
1779082098.108512729,fusion-v2-workload-89,fusion-v2,default-scheduler
1779082103.344515254,mongo-workload-90,mongo,default-scheduler
1779082108.582281534,postgre-workload-91,postgre,default-scheduler
1779082113.819494740,fusion-workload-92,fusion,default-scheduler
1779082119.049797471,fusion-workload-93,fusion,default-scheduler
1779082124.282370687,fusion-workload-94,fusion,default-scheduler
1779082129.527071015,fusion-workload-95,fusion,default-scheduler
1779082134.744278183,fusion-v2-workload-96,fusion-v2,default-scheduler
1779082139.993133209,mongo-workload-97,mongo,default-scheduler
1779082145.231722240,postgre-workload-98,postgre,default-scheduler
1779082150.460340227,fusion-workload-99,fusion,default-scheduler
1779082155.722276713,fusion-workload-100,fusion,default-scheduler
1779082160.940592396,fusion-workload-101,fusion,default-scheduler
1779082166.164221940,fusion-workload-102,fusion,default-scheduler
1779082171.380787104,fusion-v2-workload-103,fusion-v2,default-scheduler
1779082176.613221735,mongo-workload-104,mongo,default-scheduler
1779082181.852893906,postgre-workload-105,postgre,default-scheduler
1779082187.076192544,fusion-workload-106,fusion,default-scheduler
1779082192.313285407,fusion-workload-107,fusion,default-scheduler
1779082197.536039251,fusion-workload-108,fusion,default-scheduler
1779082202.763591260,fusion-workload-109,fusion,default-scheduler
1779082208.053304531,fusion-v2-workload-110,fusion-v2,default-scheduler
1779082213.291248970,mongo-workload-111,mongo,default-scheduler
1779082218.514144281,postgre-workload-112,postgre,default-scheduler
1779082223.757574821,fusion-workload-113,fusion,default-scheduler
1779082228.979295146,fusion-workload-114,fusion,default-scheduler
1779082234.191685663,fusion-workload-115,fusion,default-scheduler
1779082239.426874049,fusion-workload-116,fusion,default-scheduler
1779082244.659945858,fusion-v2-workload-117,fusion-v2,default-scheduler
1779082249.896617916,mongo-workload-118,mongo,default-scheduler
1779082255.122390212,postgre-workload-119,postgre,default-scheduler
1779082260.346452282,fusion-workload-120,fusion,default-scheduler
1779082265.584052358,fusion-workload-121,fusion,default-scheduler
1779082270.816369756,fusion-workload-122,fusion,default-scheduler
1779082276.056024909,fusion-workload-123,fusion,default-scheduler
1779082281.281819115,fusion-v2-workload-124,fusion-v2,default-scheduler
1779082286.564788687,mongo-workload-125,mongo,default-scheduler
1779082291.781844881,postgre-workload-126,postgre,default-scheduler
1779082297.025456035,fusion-workload-127,fusion,default-scheduler
1779082302.238955853,fusion-workload-128,fusion,default-scheduler
1779082307.465537807,fusion-workload-129,fusion,default-scheduler
1779082312.703604491,fusion-workload-130,fusion,default-scheduler
1779082317.926493597,fusion-v2-workload-131,fusion-v2,default-scheduler
1779082323.141150643,mongo-workload-132,mongo,default-scheduler
1779082328.371457411,postgre-workload-133,postgre,default-scheduler
1779082333.602555839,fusion-workload-134,fusion,default-scheduler
1779082338.831034646,fusion-workload-135,fusion,default-scheduler
1779082344.060454701,fusion-workload-136,fusion,default-scheduler
1779082349.295424295,fusion-workload-137,fusion,default-scheduler
1779082354.533020814,fusion-v2-workload-138,fusion-v2,default-scheduler
1779082359.748247195,mongo-workload-139,mongo,default-scheduler
1779082364.978912598,postgre-workload-140,postgre,default-scheduler
1779082370.203754417,fusion-workload-141,fusion,default-scheduler
1779082375.428712293,fusion-workload-142,fusion,default-scheduler
1779082380.651018738,fusion-workload-143,fusion,default-scheduler
1779082385.880293677,fusion-workload-144,fusion,default-scheduler
1779082391.100272694,fusion-v2-workload-145,fusion-v2,default-scheduler
1779082396.328225855,mongo-workload-146,mongo,default-scheduler
1779082401.542032235,postgre-workload-147,postgre,default-scheduler
1779082406.800800247,fusion-workload-148,fusion,default-scheduler
1779082412.032651188,fusion-workload-149,fusion,default-scheduler
1779082417.246587812,fusion-workload-150,fusion,default-scheduler
1779082422.473387015,fusion-workload-151,fusion,default-scheduler
1779082427.753744004,fusion-v2-workload-152,fusion-v2,default-scheduler
1779082432.973018751,mongo-workload-153,mongo,default-scheduler
1779082438.196515845,postgre-workload-154,postgre,default-scheduler
1779082443.427105544,fusion-workload-155,fusion,default-scheduler
1779082448.658006187,fusion-workload-156,fusion,default-scheduler
1779082453.906184624,fusion-workload-157,fusion,default-scheduler
1779082459.125701621,fusion-workload-158,fusion,default-scheduler
1779082464.366914899,fusion-v2-workload-159,fusion-v2,default-scheduler
1779082469.591398301,mongo-workload-160,mongo,default-scheduler
1779082474.805938425,postgre-workload-161,postgre,default-scheduler
1779082480.028092290,fusion-workload-162,fusion,default-scheduler
1779082485.256406682,fusion-workload-163,fusion,default-scheduler
1779082490.475231551,fusion-workload-164,fusion,default-scheduler
1779082495.697928824,fusion-workload-165,fusion,default-scheduler
1779082500.938213795,fusion-v2-workload-166,fusion-v2,default-scheduler
1779082506.191946990,mongo-workload-167,mongo,default-scheduler
1779082511.426745111,postgre-workload-168,postgre,default-scheduler
1779082516.649668178,fusion-workload-169,fusion,default-scheduler
1779082521.884896658,fusion-workload-170,fusion,default-scheduler
1779082527.120328809,fusion-workload-171,fusion,default-scheduler
1779082532.342761101,fusion-workload-172,fusion,default-scheduler
1779082537.566305056,fusion-v2-workload-173,fusion-v2,default-scheduler
1779082542.797292701,mongo-workload-174,mongo,default-scheduler
1779082548.026307861,postgre-workload-175,postgre,default-scheduler
1779082553.244791545,fusion-workload-176,fusion,default-scheduler
1779082558.458791205,fusion-workload-177,fusion,default-scheduler
1779082563.701616192,fusion-workload-178,fusion,default-scheduler
1779082568.929527762,fusion-workload-179,fusion,default-scheduler
1779082574.154688526,fusion-v2-workload-180,fusion-v2,default-scheduler
1779082579.422591296,mongo-workload-181,mongo,default-scheduler
1779082584.662025650,postgre-workload-182,postgre,default-scheduler
1779082589.898699026,fusion-workload-183,fusion,default-scheduler
1779082595.130607198,fusion-workload-184,fusion,default-scheduler
1779082600.361610869,fusion-workload-185,fusion,default-scheduler
1779082605.606283058,fusion-workload-186,fusion,default-scheduler
1779082610.825051331,fusion-v2-workload-187,fusion-v2,default-scheduler
1779082616.062264621,mongo-workload-188,mongo,default-scheduler
1779082621.288031984,postgre-workload-189,postgre,default-scheduler
1779082626.524320402,fusion-workload-190,fusion,default-scheduler
1779082631.744387645,fusion-workload-191,fusion,default-scheduler
1779082636.960373458,fusion-workload-192,fusion,default-scheduler
1779082642.190058199,fusion-workload-193,fusion,default-scheduler
1779082647.438024710,fusion-v2-workload-194,fusion-v2,default-scheduler
1779082652.664110854,mongo-workload-195,mongo,default-scheduler
1779082657.891239401,postgre-workload-196,postgre,default-scheduler
